komentar,rating
"Game terbaik sepanjang masa, buat developer, kalau bisa buat maps yang mirip di dunia nyata, maksudnya buat maps/peta misalnya salah satu daerah yang ada di dunia, dimanapun itu supaya suatu saan kami para player bisa jalan2 ketempat itu secara langsung. Dan menurut saya, hanya 1 kekurangan game ini, yaitu tidak bisa mode offline, sedikit masukan untuk developer, alangkah baiknya jika mode offline ada, misal, tdm, mode training, agar kami para player yang minim/susah jaringan bisa memainkannya.",4
gem ini bikin kessel selalu tak ada koneksi padahal jaringan wifi bagus klo player udah mati baru jaringan lancar belum pernah aku merasa puas main dgn gem ini maaf klo bintangnya cuma dua kalau masalah itu bisa diperbaiki baru aku kasih bintang lima,2
"saat pertandingan selalu dapat lawan yg tidak seimbang , selalu dapat lawan yg meritnya tinggi"" dengan merit 100 gold , dan juga saat kita dapat poin cenderung sedikit sekali tambahannya sedangkan saat kehilangan merit sangat sangat banyak sekali berkurang nya dan terasa tidak berarti.",3
"Padahal wifi , data seluler kenceng buat buka aplikasi lain lancar , masuk lobby 60ms eh in game nya bisa 616ms , tidak nyaman sama sekali , device mendukung , data seluler mendukung , kenapa pas in game bisa di atas 600ms , tidak saya saja , teman teman saya juga begitu",1
"Min permisi kenapa ini terjadi bug sesudah update event yang sekarang, seperti tulisan start match 25 dan tulisan tersebut tidak hilang pada saat gameplay (intinya tulisan yang seharus nya di in game saat menunggu pesawat itu hilang, tetapi saat gameplay dimulai tulisan di loby tersebut tidak hilang, tolong sekali penjelasan nya",4
"Ayolah pubgm, skrng banyak banget bug, itu sangat mengecewakan!!! Looting gk kelihatan,barang looting gk bisa dibuang, pemain dan kill tidak kelihatan,suara senjata dan step gk ada dan masih banyak yg lain, jadi tolonglah dibaca, saya udh main dari 2018 loh, ini sungguh sangat mengecewakan!!!",1
"PERINGATAN TEGAS BUAT PUBG MOBILE!!! saya merasa tidak nyaman dengan beberapa fitur game yang mengakibatkan patah patah flame dengan sering terjadi jaringan LAG. Saya main PUBG dari awal season! Selama saya main dari 2018 sampai sekarang banyak perubahan yang menurut saya tidak nyaman. Sekiranya pengaturan yang tidak penting harap di hapus. UTAMAKAN KENYAMANAN PLAYER, Karna tidak semua player memiliki kualitas hand phone yang mendukung!!! Salam Hormat SeriusRC",5
"Mengapa untuk update kali ini sangat tidak jelas -Event dragon: saat memasuki dragon lairs tidak menemukan jalan ke tempat dragon, dibuat berputar putar di dalam lorong, dan tiba-tiba waktu habis padahal belum melawan dragon -Tidak ada respawn card, semakin berat tapi malah membuat permainan menjadi tidak seru seperti event bloodmoon kemarin - mengapa fitur highlight di hasil karier dihilangkan - UI semakin buruk",1
Saya kasih bintang 3 karan updatean sekarang bnyak bug dan frem kaga jelas. Padahal seblm nya saya maen lancar² saja tolong di perbaiki. Apa lagi pas nabrak musuh di zona terakhir frem nya parah banget bug nya nambah parah. Tolong perbaiki. Biar orng² yg maen pubg bisa rame lagi kaya dulu🙏,3
"Anti kecurangan sangat tidak berfungsi,buktinya banyak kecurangan yg tidak terdeteksi.ada yg tahan damage hal yg saya temui seperti itu SDH sering,tapi tidak ada respon laporan tersebut.nampaknya memang ada orang dalam yg memang berhubungan dgn hal ini.jadi ya percumah saja melaporkan haltersebut.",2
Makin update makin parah leg dan bug padahal jaringan hijau pluss tapi sangat ngelet jadi sangat menganggu untuk bermain bosan Kalou ngelet teruss soal Ruangan masih ada 30 GB lagi tapi ngelet juga 😫😫😫,1
"Kenapa Saya Tidak Bisa Masuk, Kalo Acount saya Diblokir kenapa tidak Ada notofokasi kalo pun Ada penyerangan yang kena teman dalam pertempuran seharusnya harus dilihat dan diteliti apakah sengaja atau tidak, jangan asal ambil keputusan, Dasar tidak bisa Liht dan Cuma Andalkn IA Semuanya berantakan, saya Mau hapus dan tidak maun main Lagi Karena PUBG semakin jelek",1
Force close... Uninstall dulu sementara waktu... Ternyata permasalahan ny gara gara Mode Pengembang di aktifkan.,5
Saya main pubg dari season 2 sampai sekarang dan sudah beberapa kali ganti device karna mengikuti perkembangan pubg yg makin tinggi.. Harapan saya hanya 1 server user handpone dan tablet/ipad di bedakan karna menurut saya itu sangat berpengaruh dalam gameplay yg tidak seimbang.. Atau setidaknya jarak pandangnya untuk handpone di samakan dengan ipad/tablet..mohon untuk kenyamanan nya tencent terimakasih salam gaming 🙏,4
"Kenapa udah di UPDATE malah jadi gak bisa buka aplkasinya,, di loby jaringan bagus, pas main lagi war atau ada musuh malah leg.. gimana ini",1
Knpa pas lagi main gitu truss keluar sendiri dan selalu ngendak² padahal sinyal ya bagus ko tlong di perbaiki biar hp yg android tetap bisa main spt kmarin² sebelum perbaruan,2
"Saya sangat suka , paling buruk nya server kadang2 suka gak bisa di masukin, kadang tiba2 keluar dri game , padahal kata temen di team saya gak AFK, tapi saya nya di dlm lobi",5
"Update ke pubgm merto memanglah seru, akan tetapi, setelah update, saya lebih sering mengalami eror pada servernya(server pertandingan tidak merespon), jadi saya tidak bisa bermain dengan sesuka saya, hal itu membuat mood saya akan game ini semakin menurun, tolong Tencent perbaikan di masalah servernya,",3
"Dear pubg mobile developer , smartphone yang saya pakai infinix note 30 pro , kenapa kalau masuk selalu aplikasi tidak menanggapi trus , sudah 8 hari terakhir , saya coba hapus data dan lainnya sama saja , padahal server asia , sinya bagus + wifi , tetapi selalu ping di atas 200 , sangat merugikan saat push rank dan metro royal in game",2
"hanya minta pengoptimalan gameplay dan perbaiki bug, selebihnya sudah cukup menurut saya, saya yang season awal main sampe hp sudah gak ngangkat, sekarang main lagi karna sudah bekerja dan bisa beli hp yang mumpuni, jadi untuk event dan lainnya sudah oke tetap pertahankan atau tingkatkan, dan bagi yang ngeluh ngelag menggunakan hp ram 4GB tolong kesadarannya, karena teknologi pasti berkembang, dan dari perbandingan grafis juga PUBG cukup jauh dibandingkan dari awal rilis, jangan maksa main EVENT",5
"Game nya bagus mulai dari segi , garafik yang bisa di sesuaikan, dari segi game dan lainnya tapi saya ada pertanyaan tolong jawap ya developer ya 🙏🏻🙏🏻🙏🏻🙂kenapa di Payload gak ada pintu baja lagi di beberapa rumah tertentu soalnya di situ ada setelan baju bom , masa kita harus berebut sama player lain ini susah banget tolong balas ya!!🙏🏻🙏🏻🙂",4
"Akhir akhir ini saya main sering kali ketemu sama musuh yang aim nya tuh nempel padahal sambil naik mobil padahal nembak sambil naik mobil tuh recoil/aim kita tuh susah, untuk soal fps yah mungkin semakin tinggi fps semakin menguntungkan,tapi tolong ini soal musuh yang aim nya nempel tolong lah keamanannya ditingkatkan lagi soalnya ini merugikan.BUKAN PLAYER NYA PRO TAPI MEMANG MENGGUNAKAN CHEAT soalnya sya melihat profilnya rata² lvl nya kecil atau yang baru main lah.Thanks pubg mobile",3
"Grafik nya pecah2 dan kayak semutan gitu, padahal grafik udah paling rendah. Kayak mana mau pakai hd tambah parah grafik nya. Tolong lah di perbaiki krafton.",2
Setelah pembaruan versi terbaru lebih tepatnya pada event baru ini ada beberapa bug yang paling merepotkan saat memainkan event ada beberapa frame drop yang sangat mengganggu.... Semoga cepat di perbaiki,2
"Bug mungkin sudah di perbaiki.Namun ada beberapa visual yg sedikit Aneh di lobby,ketika Grafik Hp saya ubah ke HD bayangan di bagian wajah itu bergerigi Dan Latar di belakang lobby sedikit di blur/Kurang HD,Sedangkan ketika di geser ke bagian profil Saya,Efek Bayangan di wajah nya Normal² saja,jadi Saya harap di perbaiki.🙏🏼🙏🏼🙏🏼",5
"Bintang 2 dulu buat game-nya, karna game-nya kurang optimal saat bermain, apa lagi saat ketemu musuh suka lag/fram drop jadi tolong lagi di optimalkan, karna yang HP nya menengah kebawah agar bisa merasakan bermain dengan mulus di game yang bagus ini. Jadi buat developer nya tolong lagi di optimalkan lagi game-nya agar bermain lebih nyaman",2
"Di awal ..Hem ini Sagat menarik... Dan hingga Ahir nya ..Fersi baru terbit..udah kurang memuaskan...makin kesini gem perperagan yg lucu , Konsep PUBG yg awal lebih bagus .dan menarik untuk di bilang game perperagan .",2
"Asli setiap terjun kemap selalu aja frame drop padahal sinyal sudah bagus hp sudah cukup bagus,grafik sudah saya kecilkan tetap aja frame drop, tolong lah perbaiki jangan cuma ngasih saran",1
"Makin kesini kok makin aneh yaa, masa jaringan bagus, tapi gak bisa masuk ke pertempuran terus, mana suaranya hilang mulu. Server pertandingan terputus mulu, padahal jatingan bagus² aja.",2
"Kenapa saya kasih bintang 2, karna pubgm sekarang banyak memori internal hp . Kalau bisa hapus mode wow dan mode2 lain nya yang tidak berguna. Kasihan hp mid range banyak memakan memori internal. Kalau sudah di hapus mode yang tidak berguna selain mode rank .. saya akan kembali memainkan pubgm lagi.",2
"Kepada team PUGB, coba tolong perbaiki kembali applikasinya Masalahnya ini applikasi manja sinyal banget.. sinyal tidak ada sedikit aja kondisi permainan langsung nge'Lag atau ilang-ilang, apalagi kalau lagi dalam pertempuran banyak musuh sudah gak karuan mainnya karena kondisi sinyal yang berebut. Coba tolong perbaiki lagi agar pemain lebih fokus dan lebih semangat lagi",3
Developer tolong perbaiki bug frame drop di versi 3.4.0 ini yang sangat menggangu. Saya menggunakan device Xiaomi 12T dengan chipset Mediatek Dimensity 8100 ultra harusnya tidak ada frame drop. Mohon diperbaiki segera.,1
"Jujur kecewa bgt sama update 3.4 di karenakan pas saya main di mode event patah"" Bgt sampai tidak bisa bergerak sama sekali, tapi frem nya hanya berlaku di late game,pas awal"" Turun event itu masih normal kaya biasa,giliran udah late game aja udah ngefremm parah bgt, tolong dong ini kenapa😔",2
"Min tolong perbaiki sistem matchnya. Masa rank rendah ketemunya sama rank atas terus dan jago-jago. Baru juga turun udh mati, bukan sekali tapi sering, jadi gak mood main lama-lama kalau gini terus. Dan juga sering banget bug suara sama step entah itu di mini mapnya atau di suaranya, tau-tau mati aja. Ditambah masih banyak orang yang curang min. Tolong perbaiki yah",2
Udah perbaharui pas masuk game gak bisa ke buka. . Dwonload nya otomatis harus pake wifi gak bisa pake data,1
"G jelas, banyak bug!! Ini muncul bug gyroscope tidak berfungsi/nyala(eror) padahal di settingan sudah nyala, ganti aj lh developerny!! 🤬",1
"Setelah update audio jadi kecil, padahal audio di setingan ultra? Ini kenapa? Suara senjata dan step musuh kurang kedengaran, saya coba main game MLBB suara normal keras. Game lain juga, lah ini setelah update kok suara jadi kecil. Sampe2 saya kira suara hp dan headset saya yang rusak ternyata game nya yang kecil suara nya.",1
Game nya oke dan seru.tapi kalo bisa pemain nya yang setara dong.kenapa pemain pemula di adu sama proplayer. Auto kalah yang pemula.,5
"ngefreeze di tengah² game, gabakal bisa balik klo ngga exit game, dan pas mau login lagi, loading nya lamaaaaaaaaaaa setengah jam ada kali, makin banyak update, makin banyak pula bug nya, mantap🫡",1
"masih ada bug tiba tiba frame drop ni. turun di event ada 50 lebih orang lancar"" aja. tapi pas late game cuma ada sedikit orang malah frame drop, dan itu bikin tidak nyaman. dan udah cek internet lancar aja, hp juga dingin di 28°C karena pakai fan cooler. Tolong segera di perbaiki, karena yang frame drop bukan cuma saya, tapi team match juga mengalami hal yang sama. bahkan musuh pun juga.",1
"Dari banyaknya ulasan,memang benar adanya,setelah update event bloodmoon,sering banget fps drop,terutama ketika musuh berubah entah itu jadi serigala/vampire kerasa banget fps drop&patah patahnya,Mohon diperbaiki untuk kedepannya🔥🔥",4
"Maaf bintang 1 dulu ya....Tema game udah bagus tapi bug dari sesion 15 sampai sesion sekarang gak teratasi. Tiap turun event gedung gak berbentuk, karakter nyangkut dan berakhir lobby lagi. Sedih permainan kita gak berlembang",1
Bang tolong dong kasih solusi kenapa gak bisa di mainin. game ini saat loding bisa. gak tau gimana yah tiba muncul berulangkali kemenu loding awal awal mulu lewat wifi pada baru beli kuota. dan ram 6 Ada pemberitahuan bahasa inggris mana saya gak gerti lagi. MOHON YAK KAK KASIH SOLUSI kalau bisa dimainkan kasih sama saya centang bintang 5 mohon ya kak perbaiki. Dari notice ko gabisa kebuka jadi kemunu awal tiba tiba loding lagi terus 🤔😥😣😴😭😭😭😭,1
makin gak jelas habis update frame makin banyak fiturnya makin berat apalagi season terbaru sekarang daownload peta aja susah alasanya jaringan tidak stabil padahal 20 sampai 46 fps signal lancar² aja. tapi yetep gk bisa download peta terbaru . baru buka pubg aja patah² makin parah pokonya tolong di perbaiki dong tencent,1
"Hallo developer.Frame banget ni game patah2 ,padahal ping saya 20ms,tolong buat pihak pubg d perbaiki lagi bikin nyaman player2,kalo gini terus pasti bentar lagi ni game sepi,btw gw pake IP 13 pm masa udah ga kuat buat main ini game ,satu lagi saya sering stuck d pencarian match ga bisa masuk tapi poin saya tetap d kurangi setelah update",4
"Maaf ni mau mengeluh.setiap saya Mabar sama temen,saya menggunakan jaringan wifi yg jls sudah stabil. Tp temen Mabar saya pakai paket data dan sinyal sering mengeluh jumping.sampai saat diloby saja ada tanda jaringan kuning.yang saya heran kan kenapa saat main saya juga merasakan frame drop seakan jaringan saya jg ikut jelek.sy mau tanya apakah saat Mabar klau tim kita jaringan jelek yang jaringan bagus jg akan ikut jelek? Yg sy heran kan LG yg jaringan jelek selalu hoki dpt kill banyak dan mvp.",1
"haduhhh baru maen aja banyak bug nya pas masuk game padahal sinyal lanar tapi stuk,pas mau masuk ke game lagi kagak bisa,tpi tiba tiba hasil karir maen dan rank turun,gj bgt,jadi males trs,kek gitu bukan sekali dua kali kecewa bgt",1
"ini game macam apa? setelah turun dari pesawat saat looting 1-3 rumah sering gak ada senjata dan sering kali kalah cepat sama musuh, ini gak sekali duakali tapi berkali kali, MERUGIKAN PLAYER AJA, MALES LAMA² MAIN INI GAME!",1
Untuk mode event Bloodmoon Awkening mempunyai masalah lag yang sangat parah. Membuat pengalaman bermain menjadi tidak nyaman. Tolong untuk segera di perbaiki. Untuk device padahal sudah sangat amat memumpuni.,1
"Setelah update kenapa jaringan selalu 600'fps pdhl jaringanku sangat sangat aman. Hidup d tengah kota belum sekali ngrasain jaringan buruk. Ini tiba"" keluar server. Alhasil suren. Tolong di perbaiki mslh jaringanya",1
"Jujur, saya suka game ini.. Sya udh bermain selama 6 bulan, sebelumnya saya maen game sebelah.. Nth mengapa sya lebih nyaman disini, walaupun game ni teramat berat buat device ram 6 yg saya punya, Apesnya ketika saya Mabar ma teman pengguna iPhone.. Maka sya akan jdi tumbal, dan pembantu doank... Sya LBH suka solo,, Buat develop, trimakasih udh bekerja keras.. Semoga kedepan lebih baik lagi.. Good job👍👍",5
"Dear developer. Sebelum update, gw main aman"" aja, tpi pas update, HP gw suka mati tiba"", padahal main game lain aman. Genshin aja aman lancar jaya. Tpi knp PUBG malah suka mati sendiri HP gw. Ini gw unninstall kemudian install ulang. Semoga problemnya di penguraian paket. Tpi klw smpe habis ini sama aja. Dahlah, gw nyerah coy bwt main PUBG",1
